lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
57,0,86.0,6,10,3,1,0,1,0,1
41,2,161.1,7,19,4,2,0,1,0,1
43,1,98.1,9,7,4,1,0,0,0,1
49,0,91.44,2,22,3,5,2,0,4,0
46,0,125.55,10,6,4,3,0,0,3,0
74,0,135.9,8,28,4,0,1,0,0,1
5,0,150.0,10,7,4,2,1,0,0,1
146,0,89.75,9,21,3,1,0,0,0,1
61,1,79.2,11,17,4,3,0,3,0,1
1,0,89.0,5,24,2,1,0,0,0,1
93,0,92.65,12,10,3,1,1,0,0,1
83,1,105.61,12,26,4,3,1,0,3,1
36,3,0.0,7,20,4,0,0,0,5,1
42,1,127.5,10,31,4,1,1,0,0,1
2,0,169.33,8,15,4,2,1,3,0,1
192,2,114.75,8,4,4,3,1,0,0,0
55,1,68.07,11,24,4,3,2,0,0,1
34,1,139.5,10,2,4,2,2,0,3,0
83,1,0.0,12,17,1,0,0,0,0,1
3,0,80.8,2,25,4,3,0,0,0,1
15,1,104.72,10,7,4,3,0,0,3,1
20,1,79.0,11,28,2,1,1,0,0,1
1,1,81.0,2,27,4,1,0,3,0,0
91,0,60.0,12,28,3,2,1,0,3,1
48,1,73.95,3,7,4,3,1,0,0,0
3,1,131.0,4,25,4,2,1,0,0,1
83,2,132.3,10,19,4,4,0,0,3,1
66,1,105.0,11,27,3,5,2,0,0,1
73,1,74.15,4,26,4,2,0,0,0,1
82,0,82.45,3,29,4,4,0,0,0,1
203,1,137.7,8,27,4,1,0,0,3,0
1,1,89.0,4,8,4,1,0,3,0,1
26,1,117.0,4,21,4,1,0,0,0,1
18,1,89.0,1,15,4,3,2,0,0,1
159,1,87.72,9,18,3,3,2,3,0,1
4,2,151.0,7,11,4,0,1,0,0,1
89,0,76.5,3,30,4,3,0,3,0,1
17,1,136.0,8,19,4,2,0,0,0,0
3,0,0.0,10,14,4,0,0,3,0,1
146,2,166.5,10,19,4,4,1,1,3,1
5,0,65.0,11,11,2,2,0,0,0,1
93,1,85.5,6,26,4,0,1,3,0,1
171,0,89.25,8,2,4,5,0,3,0,0
37,1,108.9,6,20,4,2,1,0,0,1
24,0,70.0,8,19,3,3,2,0,0,1
80,0,63.36,11,18,4,2,0,3,0,0
79,1,112.5,8,13,4,1,2,0,0,1
61,1,76.5,7,7,4,4,0,0,0,0
22,3,130.0,11,11,4,2,0,0,3,1
21,1,85.0,3,14,4,3,1,0,0,1
43,0,152.05,2,25,4,3,2,0,5,1
294,1,117.0,9,21,3,4,0,1,0,0
172,1,88.7,5,22,4,1,2,0,3,1
44,0,157.5,8,31,4,3,0,1,3,0
7,2,138.5,10,30,4,2,2,0,0,1
64,2,107.1,9,1,4,3,1,0,0,1
175,1,99.45,8,2,4,4,0,0,0,1
63,0,137.7,7,25,4,3,1,0,3,0
250,2,100.3,9,8,4,3,2,0,0,0
10,2,176.0,7,20,4,2,0,0,3,1
16,1,81.0,11,6,4,2,0,0,0,1
65,2,89.25,10,22,4,3,0,0,0,1
184,2,82.13,8,17,4,1,0,1,0,0
1,0,75.0,9,15,2,2,0,0,0,1
0,0,0.0,1,20,1,1,0,0,0,1
137,0,94.5,4,17,4,0,1,3,0,1
86,0,85.5,4,14,4,3,0,3,0,0
56,0,185.0,9,25,3,2,2,0,0,1
27,0,132.24,6,12,4,6,4,0,3,0
0,1,98.0,8,7,4,0,1,3,0,0
127,1,185.85,6,2,4,3,0,1,0,1
47,2,132.6,4,29,4,2,2,0,3,1
4,1,136.0,5,29,4,1,2,0,3,1
37,1,99.0,9,2,4,1,0,3,0,0
10,1,104.72,4,20,4,3,0,0,3,0
12,1,58.0,12,19,3,2,2,0,0,1
49,0,86.28,3,29,4,4,0,0,4,0
2,1,119.0,12,2,4,2,2,0,3,1
152,0,98.87,8,23,4,5,2,0,0,0
17,1,183.0,9,16,4,1,0,0,3,1
50,0,63.75,12,3,3,2,2,0,0,1
88,1,198.9,8,7,4,0,1,0,5,1
30,1,117.9,5,23,4,1,1,0,0,1
7,0,138.0,4,9,4,4,2,0,3,0
30,2,125.1,9,15,4,1,0,3,0,1
5,3,127.4,10,30,4,3,2,0,0,1
4,1,179.0,9,12,4,3,1,0,3,1
0,1,96.33,8,31,4,2,1,3,0,1
1,0,109.0,7,29,4,1,0,3,0,1
17,1,102.0,11,11,4,5,2,0,0,0
38,0,118.8,4,21,4,3,1,0,3,0
18,1,65.0,6,20,2,0,1,0,0,1
250,0,90.95,10,28,4,2,2,0,0,0
167,0,80.75,6,28,4,4,0,3,0,0
2,1,141.0,6,4,4,1,0,0,0,1
22,1,48.5,11,15,4,5,0,3,0,1
87,0,76.5,8,13,4,3,2,0,0,0
21,1,151.33,10,23,4,2,1,0,3,1
23,1,95.0,9,5,4,1,2,0,0,1
2,0,89.0,4,24,4,0,1,3,0,0
112,0,76.5,7,22,4,4,0,0,0,0
19,0,95.0,6,20,2,1,1,0,0,1
0,0,130.0,10,16,4,0,2,3,0,1
4,1,149.38,9,22,4,1,0,0,3,1
35,2,158.4,10,3,4,3,1,0,3,1
84,1,88.4,11,29,4,5,2,0,0,0
160,2,145.8,9,30,4,1,0,0,0,0
153,3,151.2,10,17,4,5,2,0,3,1
220,1,90.95,8,9,4,5,0,0,0,0
43,0,118.0,12,31,3,3,0,0,0,1
6,2,145.0,8,21,4,0,1,0,3,1
14,1,98.11,12,28,4,5,2,3,0,1
4,0,65.0,3,21,2,0,1,0,0,1
154,0,113.4,10,7,4,2,1,0,0,0
25,2,156.0,4,30,4,1,0,0,3,1
1,0,140.0,10,22,4,1,0,0,0,1
33,1,97.4,11,13,4,2,2,0,0,1
3,1,76.3,1,17,4,4,2,0,0,1
12,0,106.25,5,31,4,1,0,0,0,1
124,1,143.7,8,5,4,2,1,0,3,1
2,2,65.0,11,28,2,2,1,0,0,1
156,1,89.25,10,9,4,2,1,0,0,1
13,3,190.93,9,28,4,2,0,1,0,1
17,0,83.2,11,27,4,3,2,0,0,0
81,0,103.5,7,3,4,3,2,3,0,1
0,0,148.0,8,19,4,2,0,3,0,1
171,0,80.75,7,11,4,4,1,3,0,0
54,0,72.0,11,12,3,1,0,0,0,1
6,0,138.0,12,30,4,2,0,0,0,1
4,0,96.0,12,21,4,1,1,0,0,1
28,1,85.59,11,4,4,4,0,0,3,1
62,1,207.9,9,24,4,4,2,0,5,1
40,0,85.5,10,16,3,2,2,0,0,0
21,0,159.0,8,1,4,3,1,0,0,0
100,0,38.67,3,25,3,2,1,0,0,1
28,1,103.46,9,27,4,3,0,0,0,0
106,2,139.95,7,11,4,3,1,0,3,1
3,0,101.0,3,22,4,1,0,0,0,1
2,1,75.0,1,4,4,1,1,3,0,1
74,0,81.25,7,23,3,2,2,0,0,1
35,1,98.1,5,24,4,1,0,3,0,1
81,1,79.2,12,8,4,3,0,3,0,1
5,1,99.0,4,2,4,1,0,3,0,1
126,1,90.9,6,26,4,0,2,0,0,1
134,2,96.3,4,29,4,2,0,0,0,1
235,1,90.95,8,12,4,3,2,0,0,0
158,1,99.45,7,3,4,3,2,0,0,1
57,0,80.3,3,4,4,2,0,0,0,1
131,1,103.05,10,10,4,1,1,3,0,1
70,2,128.7,4,4,4,2,1,0,3,1
169,1,0.0,7,9,4,2,2,0,0,1
67,0,80.75,4,3,4,4,2,3,0,1
84,1,118.15,4,27,4,4,0,0,3,1
69,1,135.9,9,5,4,3,1,0,0,1
4,1,160.0,10,3,4,2,1,0,0,1
28,2,84.3,2,6,4,1,2,0,0,1
49,1,116.7,6,26,4,1,2,0,0,1
50,1,82.47,6,28,4,1,0,3,0,1
0,0,116.45,6,16,3,3,2,0,0,1
112,1,107.95,5,2,4,3,1,0,3,1
220,1,90.0,8,15,4,1,1,3,0,1
34,1,109.0,10,29,4,1,1,3,0,0
0,0,93.6,9,15,4,2,0,0,3,1
79,0,96.3,3,21,4,2,1,0,0,0
81,1,103.5,7,3,4,1,2,3,0,0
3,1,96.8,5,12,3,3,2,3,0,1
32,2,135.9,9,9,4,1,0,0,0,1
40,0,115.2,12,5,4,1,1,0,0,1
49,1,135.9,6,4,4,1,1,0,3,1
149,0,127.5,7,20,4,3,0,0,0,0
20,0,122.2,3,19,4,3,2,0,0,1
223,0,86.63,7,24,4,1,2,0,1,0
133,1,114.63,7,16,4,5,2,0,3,1
11,0,80.41,12,25,4,2,1,0,1,1
2,0,94.0,10,30,0,1,2,0,3,1
5,1,146.0,6,7,4,2,0,0,3,1
36,0,86.5,3,1,2,1,0,0,0,1
1,1,66.0,2,17,2,1,0,0,0,1
3,0,130.0,8,17,2,3,1,0,0,0
9,0,81.0,1,16,4,11,4,0,0,1
43,1,108.0,10,3,4,0,1,3,0,0
3,1,125.67,8,24,4,3,0,3,0,1
17,0,108.2,12,9,3,7,2,1,3,1
96,2,94.67,11,18,4,2,1,0,0,1
7,0,136.0,9,22,4,3,0,0,3,1
57,0,126.36,6,3,4,1,0,0,3,0
60,1,98.94,9,12,4,3,2,0,0,1
85,1,99.9,7,25,4,1,1,0,0,1
59,2,138.6,12,24,4,1,2,0,3,1
47,3,73.08,3,30,4,3,0,0,0,1
155,1,115.68,8,9,4,4,0,0,0,0
11,0,69.6,12,8,3,1,0,0,0,1
121,0,91.5,4,30,4,1,2,3,0,1
39,0,201.08,12,29,4,3,1,0,3,1
60,1,142.13,7,24,4,4,2,0,3,1
12,0,81.0,8,22,4,1,0,3,0,1
20,0,85.0,10,27,3,1,0,3,0,1
162,0,103.5,8,8,4,2,1,3,0,0
18,1,65.0,6,20,2,0,1,0,0,1
153,0,89.76,10,19,3,4,0,0,0,0
183,0,100.0,9,8,3,3,0,0,0,1
232,2,167.95,8,22,4,4,1,0,5,0
208,1,90.0,4,23,3,3,2,0,3,1
65,0,76.5,3,10,4,1,0,3,0,1
26,0,79.92,12,21,4,4,1,1,0,0
126,1,80.75,9,12,3,2,1,0,0,0
124,1,137.7,11,2,4,4,0,1,3,1
64,2,111.6,12,26,4,2,1,0,3,1
3,0,115.0,9,26,3,0,1,0,0,1
41,0,113.0,10,26,4,2,0,0,0,1
38,1,76.5,3,11,4,2,1,0,0,0
40,0,107.1,4,1,4,2,1,3,0,0
98,0,73.95,3,16,4,4,0,0,0,1
108,3,72.25,12,21,4,3,1,0,0,1
90,0,46.66,7,20,4,1,1,3,0,1
13,0,89.39,12,3,4,4,2,0,0,1
197,0,112.0,8,25,3,3,0,0,0,0
59,1,90.51,7,24,4,4,2,0,0,1
1,1,67.0,8,17,2,2,0,0,0,1
14,2,159.33,6,12,4,1,2,0,3,1
33,1,104.4,9,2,4,1,0,0,0,1
53,3,135.9,9,9,4,2,0,0,0,1
26,1,106.93,10,5,4,4,1,0,3,1
10,3,162.33,9,18,4,1,2,0,0,1
64,1,112.48,4,23,4,4,2,0,3,1
4,1,93.0,2,4,4,2,0,0,0,1
40,0,106.9,9,4,4,5,2,0,1,0
66,1,68.0,12,23,3,5,2,0,0,1
3,0,66.0,2,29,2,2,1,0,0,1
19,0,191.0,8,14,4,1,2,0,3,0
122,0,109.65,6,11,4,2,2,3,0,1
80,0,65.83,3,25,4,2,1,3,0,1
42,0,95.0,9,28,3,3,0,0,0,1
33,1,42.0,11,10,3,4,0,0,0,1
81,0,119.07,10,2,4,1,2,0,3,0
4,0,164.0,6,14,4,2,0,1,0,0
3,1,79.0,12,15,2,2,0,0,0,1
147,2,85.5,10,27,4,1,0,0,0,0
9,0,104.8,5,31,4,3,0,0,0,1
37,1,81.55,2,6,4,1,1,0,1,1
200,3,82.92,10,31,4,2,1,0,1,1
0,2,110.5,1,30,4,1,1,0,0,1
120,0,129.6,9,14,4,4,2,0,0,0
63,2,123.66,10,24,4,3,1,1,3,1
120,0,97.55,6,30,4,2,0,0,1,1
141,1,131.47,8,1,4,5,1,0,3,1
19,1,93.0,2,19,4,2,1,0,0,1
18,3,139.0,10,10,4,0,1,0,0,1
13,1,135.0,10,28,4,2,0,0,0,1
6,0,110.0,10,26,0,4,1,0,3,1
16,1,152.67,6,2,4,3,0,0,3,1
211,2,121.55,8,22,4,4,1,0,3,0
145,0,118.8,9,16,4,2,2,3,0,0
64,1,103.95,9,4,4,2,2,0,0,1
2,0,110.0,5,19,0,2,0,0,3,0
50,2,144.0,10,5,4,2,0,0,0,1
0,0,128.0,8,18,4,1,0,0,3,1
2,0,90.78,11,26,4,3,2,0,0,1
78,1,136.0,4,12,4,4,0,1,3,0
20,1,99.0,7,29,4,1,0,3,0,1
133,0,115.6,11,27,4,3,2,0,3,0
32,0,64.0,1,24,2,1,2,0,0,1
18,0,93.0,8,26,4,3,0,0,0,1
8,1,93.0,8,18,4,5,0,0,0,1
64,1,143.5,9,4,4,0,1,0,0,0
15,1,85.29,8,27,4,5,2,0,1,0
0,0,95.0,5,9,2,2,1,0,0,1
61,1,82.45,3,12,4,2,2,0,3,1
10,1,83.93,3,14,4,3,1,0,0,1
40,1,130.0,11,11,4,2,0,0,0,1
78,0,96.3,4,8,4,2,1,0,0,1
210,0,36.38,10,8,3,3,1,0,0,1
1,2,137.0,8,17,4,1,0,3,0,1
6,1,114.0,9,21,4,3,1,0,0,1
39,1,94.5,4,24,4,0,1,3,0,1
131,0,72.25,7,9,3,1,1,0,0,1
107,0,90.95,5,7,3,3,2,0,3,1
53,1,107.1,10,29,4,1,1,0,0,0
60,0,72.25,7,10,3,0,2,0,0,1
5,1,91.0,2,12,4,2,0,0,0,0
90,1,90.9,4,18,4,2,1,0,0,0
30,1,75.15,1,15,4,2,0,0,5,1
56,0,140.4,5,2,4,2,1,0,3,0
90,1,72.58,3,24,3,3,0,0,0,1
147,1,118.88,8,3,4,10,4,0,3,0
0,0,159.0,7,5,4,1,0,0,0,1
46,1,59.56,3,12,4,2,2,0,0,1
153,2,133.88,7,4,4,3,1,0,0,0
154,0,95.4,8,24,4,2,0,0,0,0
123,0,93.9,4,29,4,2,1,0,0,0
29,0,68.0,3,12,3,2,2,0,0,1
99,0,62.37,4,2,4,4,2,0,0,1
1,2,159.0,6,18,4,1,0,0,0,1
87,0,96.3,6,26,4,0,1,0,0,0
3,1,212.29,9,15,4,5,2,0,5,1
22,1,101.0,10,6,4,1,0,0,0,1
88,1,127.8,7,5,4,5,2,0,3,1
197,1,116.1,9,15,4,3,0,3,0,0
189,0,108.9,10,6,4,3,1,0,0,0
135,0,72.42,8,22,4,5,1,0,0,1
100,0,62.86,4,12,4,3,0,0,0,1
29,1,211.0,12,4,4,2,2,1,3,1
75,0,135.0,10,20,4,1,0,0,0,0
12,1,147.2,9,14,4,4,1,0,3,1
18,1,129.0,9,26,4,0,1,3,0,0
2,1,147.46,8,7,4,0,2,1,3,1
224,1,97.96,9,4,4,2,2,0,0,1
0,2,168.3,8,27,4,1,0,0,5,1
154,0,80.75,9,12,3,4,1,0,0,1
0,1,105.75,5,31,4,2,0,0,0,1
18,0,76.8,9,15,3,1,0,3,0,1
0,0,120.0,6,3,4,1,0,0,0,1
143,0,106.03,7,13,4,1,0,0,0,1
122,0,97.54,7,25,4,2,1,0,1,0
2,0,108.9,11,24,4,2,0,0,3,0
12,2,90.0,8,30,4,0,1,0,0,1
0,2,106.0,8,19,4,1,0,0,0,1
13,0,87.0,2,21,3,0,2,0,0,1
105,2,72.25,11,27,4,2,1,0,0,1
31,1,95.4,3,12,4,2,2,0,3,0
3,0,86.0,2,4,4,1,0,0,0,1
13,3,208.83,7,19,4,3,0,1,0,1
120,0,80.75,6,15,3,3,0,0,0,1
14,2,113.0,9,9,3,3,0,1,0,1
51,1,120.7,4,26,4,5,0,0,3,1
15,0,100.0,2,5,2,2,1,0,6,1
5,1,152.0,4,24,4,0,2,0,3,1
189,2,85.5,10,23,4,0,1,3,0,1
109,0,88.83,4,19,4,4,0,0,0,1
182,2,70.44,10,16,4,3,2,0,0,1
153,1,114.75,8,20,4,3,2,0,0,0
0,0,65.0,12,21,3,1,0,0,0,1
109,0,159.9,10,29,4,1,2,0,5,0
135,1,123.0,10,5,4,4,0,0,0,1
10,1,112.33,6,26,4,1,2,3,0,0
121,1,88.77,6,30,4,2,0,0,1,1
148,0,69.33,4,23,4,1,2,0,0,1
51,1,152.1,8,22,4,2,1,0,0,1
53,1,65.75,3,4,4,2,2,3,0,1
184,3,130.05,8,3,4,5,2,0,3,1
59,1,81.3,3,17,4,3,0,3,0,1
377,0,90.0,10,14,4,2,0,1,0,0
6,0,89.0,3,22,4,2,0,3,0,0
53,0,75.0,4,3,3,3,2,0,0,1
254,1,98.25,10,13,4,2,0,0,0,0
26,0,87.0,3,7,3,4,1,0,0,1
0,0,0.0,11,19,1,1,0,0,0,1
218,1,90.95,8,20,4,3,2,0,0,0
74,2,88.4,11,15,4,4,0,0,0,0
123,1,81.5,4,12,4,5,0,0,1,1
100,0,143.7,7,21,4,3,0,0,3,0
81,1,117.9,8,13,4,3,2,0,0,1
117,0,82.45,4,27,4,4,1,3,0,0
10,0,85.0,2,13,3,2,2,0,0,1
165,1,103.5,7,10,4,0,1,3,0,0
95,0,103.5,6,29,4,4,0,3,0,0
23,1,78.3,1,28,4,3,1,0,0,1
10,2,0.0,4,7,1,2,0,0,0,1
0,1,0.0,1,19,1,1,0,0,0,1
43,1,88.5,2,26,4,2,1,0,0,1
9,2,0.0,9,11,1,0,1,0,6,1
12,1,178.5,9,24,4,3,1,3,0,1
21,2,124.0,9,21,4,1,1,0,0,1
93,0,116.1,5,2,4,0,1,3,0,0
39,0,85.0,7,23,3,2,2,0,0,1
13,0,96.0,4,4,3,1,1,0,0,1
324,0,87.3,11,21,4,2,1,0,3,0
30,1,65.06,2,21,4,2,2,0,0,1
29,0,67.0,4,5,2,3,0,0,0,1
18,0,74.8,12,17,4,2,2,3,0,1
122,0,85.0,4,15,3,1,0,0,0,1
50,2,177.3,8,20,4,1,0,0,3,1
20,2,129.0,9,24,4,1,2,3,0,1
2,2,163.63,9,10,4,6,2,0,0,1
167,1,80.75,7,6,4,4,0,3,0,1
119,1,114.3,8,16,4,2,0,0,0,1
8,0,101.0,4,24,4,0,1,0,0,0
95,0,79.56,7,15,3,2,2,0,0,1
37,0,113.4,6,20,4,3,1,0,3,0
15,2,165.67,3,24,4,3,0,0,0,1
127,0,105.3,5,22,4,1,2,0,0,0
124,0,114.3,8,8,4,4,1,0,0,0
17,3,132.0,4,14,4,4,2,0,0,1
10,1,143.1,9,15,4,1,0,0,0,0
88,1,132.3,10,20,4,3,0,0,3,1
35,0,99.0,8,31,4,3,0,3,0,1
1,2,117.5,12,19,4,2,1,0,0,1
35,1,94.05,10,8,4,2,0,0,0,1
109,4,118.46,7,6,4,4,2,0,3,1
32,1,121.5,2,26,4,2,0,0,3,0
3,0,104.0,3,3,4,1,0,0,0,1
39,0,114.8,1,9,3,1,2,1,4,1
42,0,60.0,11,5,3,3,0,0,3,1
0,0,114.0,9,9,2,1,0,0,0,1
36,1,87.89,6,19,4,2,2,0,3,1
85,1,90.95,4,12,4,4,0,0,0,1
0,0,124.0,8,21,4,2,1,0,0,0
14,1,131.7,5,30,4,5,2,0,3,1
9,1,139.0,2,12,4,2,0,0,3,1
5,0,151.33,10,6,4,3,0,0,0,1
178,1,99.45,8,10,4,4,0,0,0,1
120,0,71.0,4,5,3,2,0,0,0,1
89,0,76.5,8,11,4,4,0,0,0,0
8,1,85.0,2,19,3,2,1,0,0,1
6,0,166.0,8,4,4,3,0,0,3,0
52,0,150.9,8,26,4,4,2,0,3,1
222,0,116.1,9,14,4,3,0,0,1,0
1,0,102.6,10,13,4,1,0,3,0,1
101,1,132.6,5,5,4,3,2,0,3,1
13,0,88.0,12,17,4,1,1,3,0,1
52,0,94.5,4,12,4,3,0,3,0,0
44,1,101.34,4,25,4,3,1,0,0,1
69,0,107.95,4,23,4,2,2,0,3,1
47,1,125.1,9,11,4,0,2,3,0,1
132,0,55.63,12,20,4,2,2,0,0,1
103,0,107.55,7,11,4,3,1,0,0,1
30,0,73.42,2,20,4,4,2,0,0,0
41,0,85.0,3,16,3,3,0,0,0,1
21,0,65.55,9,10,3,3,1,0,0,0
2,0,65.0,10,27,2,1,0,0,0,1
125,1,114.3,7,9,4,1,2,0,0,1
3,1,166.0,10,7,4,2,1,0,0,1
180,0,85.5,8,26,4,2,0,3,0,0
8,0,170.63,10,6,2,1,0,0,4,0
102,0,80.75,5,29,3,1,2,0,0,0
134,1,105.3,8,4,4,2,0,0,0,1
71,3,150.98,9,1,4,6,2,0,0,1
95,1,106.71,6,4,4,1,0,0,0,1
126,2,146.7,7,23,4,1,0,0,3,1
141,0,90.95,9,16,3,4,2,0,3,1
67,0,75.65,4,1,3,2,1,3,0,1
0,0,31.0,3,16,3,2,0,0,1,1
19,1,111.75,10,1,4,3,1,0,0,0
47,1,123.96,4,28,4,3,1,0,0,1
96,1,132.6,5,12,4,3,2,0,3,0
66,1,105.0,11,18,3,2,0,0,0,1
133,2,90.0,11,2,4,4,0,0,0,0
5,2,77.25,12,19,4,1,0,0,1,1
0,0,131.0,4,30,4,1,0,0,0,1
10,2,146.0,5,6,4,2,1,0,3,1
41,0,76.5,8,28,3,1,2,0,0,1
4,0,93.0,2,25,4,2,0,0,0,1
209,1,75.23,10,9,4,2,2,0,0,1
119,0,106.25,10,24,3,3,1,1,0,1
31,1,89.3,2,5,4,1,0,0,0,1
12,1,202.88,10,29,4,2,2,0,5,0
40,0,62.8,3,26,3,1,1,3,0,1
42,1,126.0,10,10,4,0,1,0,0,0
137,1,114.28,10,15,4,5,2,0,3,1
28,0,132.05,7,3,4,2,2,3,0,0
149,0,99.45,5,6,4,2,2,0,0,0
63,2,80.75,10,19,4,4,1,0,0,0
56,1,136.35,8,27,4,1,1,0,3,0
186,0,112.0,8,14,3,1,2,0,0,0
25,2,88.0,11,17,4,3,0,3,0,1
184,0,89.25,10,12,4,3,1,0,0,0
13,0,85.0,10,18,3,1,2,0,0,1
29,2,81.55,3,4,4,2,0,3,0,1
126,2,144.5,7,13,4,4,1,1,3,1
83,2,105.3,4,25,4,2,1,0,0,1
7,1,156.0,5,4,4,3,0,0,3,1
60,1,84.58,10,16,3,2,2,0,0,1
5,1,206.0,9,26,4,2,2,0,0,1
161,2,108.8,10,2,4,3,2,0,0,0
67,1,125.1,8,13,4,1,0,3,0,1
33,1,143.1,3,24,4,2,0,0,0,1
50,0,159.6,8,22,4,6,3,0,3,0
83,0,93.6,11,20,4,1,2,0,0,0
53,2,123.3,9,1,4,3,0,0,3,1
12,0,75.0,1,15,4,2,2,3,0,1
37,0,115.0,10,22,3,1,1,1,0,1
141,2,119.0,8,4,4,3,1,0,0,1
120,0,74.8,11,27,4,5,2,3,0,0
121,3,0.0,8,31,1,1,0,0,6,1
18,1,89.0,1,16,4,1,0,0,0,1
116,0,60.0,2,28,3,2,2,0,0,0
10,0,72.1,2,19,3,1,0,0,0,1
137,1,79.72,5,22,4,3,2,0,0,1
7,0,67.0,5,23,2,2,1,0,0,1
3,1,67.22,2,11,4,1,0,0,0,1
22,1,105.64,9,15,4,3,1,0,3,1
151,0,71.0,1,19,3,4,0,0,0,1
157,0,130.5,9,19,4,2,1,0,0,0
53,1,75.6,4,2,4,1,0,3,0,1
0,1,110.0,9,27,2,1,0,0,3,1
59,0,99.85,4,27,4,4,0,3,0,0
62,0,104.0,7,20,3,3,1,1,0,1
199,1,106.2,4,29,4,2,1,0,0,0
77,0,75.0,12,8,3,3,0,0,0,1
74,2,168.3,5,21,4,1,0,0,0,1
8,0,73.9,1,12,4,2,0,0,0,1
20,1,112.25,8,29,4,3,1,3,0,1
5,0,110.0,9,12,0,1,1,0,3,0
45,2,177.3,8,16,4,3,0,0,3,1
206,0,90.95,8,29,4,3,1,0,0,0
2,0,75.0,12,22,2,1,0,0,0,1
17,0,107.5,11,18,4,2,2,0,0,1
61,0,94.5,7,26,4,2,0,3,0,0
18,1,160.67,9,28,4,3,0,1,3,1
38,0,85.0,8,4,3,5,2,0,0,1
31,0,80.0,12,28,3,2,1,0,0,1
111,3,168.3,9,16,4,2,0,0,3,1
95,2,90.95,4,25,4,3,1,0,0,1
0,3,127.0,2,12,4,1,0,0,3,1
61,0,76.58,4,11,4,3,1,0,0,0
96,0,80.7,7,19,4,5,3,0,0,0
51,0,62.21,10,28,4,4,0,3,0,1
33,0,90.54,4,18,4,4,1,3,0,0
8,0,146.0,4,21,4,3,0,0,3,1
157,1,97.75,7,6,4,4,0,3,0,1
80,0,72.25,3,29,4,4,0,3,0,1
116,1,99.45,5,15,4,3,2,0,0,1
1,1,65.0,3,2,2,1,0,0,0,1
0,0,0.0,9,1,1,1,0,0,1,1
18,1,160.0,10,21,4,1,0,0,0,1
1,0,108.0,9,4,3,1,0,1,0,1
68,0,67.5,3,15,4,1,0,3,0,0
5,0,144.0,7,1,4,1,0,0,3,1
20,0,80.0,12,27,3,2,0,0,0,1
29,3,143.03,10,3,4,2,1,0,0,1
31,0,84.0,10,19,3,4,1,0,3,1
127,1,91.48,10,8,4,1,0,0,0,1
4,0,95.0,10,25,3,3,0,0,0,1
17,0,92.67,12,9,4,2,1,3,0,1
124,0,96.3,4,29,4,2,0,0,0,0
10,0,119.0,10,14,3,2,0,0,0,1
87,0,105.3,4,9,4,1,1,0,3,0
104,1,72.25,4,18,4,3,1,0,0,0
13,2,124.0,9,22,4,3,0,0,0,1
67,1,127.8,9,4,4,5,2,0,3,1
23,2,200.0,8,21,4,1,2,0,3,1
26,0,70.72,12,3,3,2,2,0,0,1
83,2,90.0,11,2,4,3,0,0,0,1
115,1,119.85,6,11,4,4,2,0,0,1
6,2,144.57,6,10,4,5,2,0,3,1
7,0,86.0,2,5,2,2,0,0,4,1
14,0,135.2,9,15,4,1,0,0,0,1
19,2,52.5,11,4,3,4,0,0,3,1
0,0,81.0,8,6,4,1,0,3,0,1
83,2,159.3,8,8,4,2,1,0,3,1
1,0,90.0,1,24,4,0,1,3,0,1
45,2,162.79,9,11,4,2,2,0,0,1
70,2,120.15,11,4,4,4,2,3,0,1
113,1,190.8,10,8,4,2,2,0,5,0
152,0,84.52,9,30,4,4,0,3,0,0
73,1,87.3,4,3,4,1,2,0,0,1
0,0,65.0,2,22,2,2,1,0,0,1
27,1,111.0,4,25,4,0,1,0,0,1
14,1,93.67,12,26,4,1,2,0,0,1
77,2,132.6,5,10,4,4,0,0,3,1
63,0,79.2,11,24,4,1,0,3,0,0
83,1,111.6,12,26,4,2,1,0,3,1
219,1,96.3,10,29,4,1,2,0,0,0
7,0,65.0,8,28,2,1,0,0,0,1
61,1,74.61,10,27,4,5,0,0,3,1
9,0,116.04,9,7,3,4,1,1,0,0
146,2,116.17,8,1,4,5,1,0,0,0
99,2,269.3,7,22,4,2,1,0,6,0
110,2,138.55,7,7,4,3,1,0,3,1
208,0,150.45,9,12,4,12,5,0,3,0
8,2,140.0,4,27,4,3,0,0,0,1
4,1,65.0,7,18,2,1,1,0,0,1
147,0,178.59,10,24,4,5,2,1,3,0
18,2,115.68,12,31,4,2,2,0,0,1
37,1,112.68,10,16,4,1,2,0,0,1
107,0,95.0,10,3,3,3,1,0,0,1
33,1,57.92,9,26,3,3,2,0,0,1
92,2,76.5,7,1,4,4,2,0,0,1
83,1,79.2,11,19,4,1,1,3,0,1
43,0,86.75,1,14,4,3,0,0,1,0
14,1,108.45,11,2,4,3,1,0,3,1
120,2,132.3,10,13,4,3,0,0,3,1
9,1,80.3,1,15,4,2,1,0,0,1
18,2,199.43,12,23,4,2,0,0,6,1
54,2,93.6,12,5,4,1,1,0,0,1
23,0,89.0,6,23,4,1,0,3,0,0
9,2,179.0,6,20,4,2,1,1,0,1
1,1,86.0,1,4,4,1,1,3,0,1
77,1,75.0,12,9,3,2,0,0,0,1
